
Fall2021-2022(202210),10236,BIOL,200,B7,DiversityofLife,0,0,AS,10,-1,1600,1850,BIOL,108,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10239,,
Fall2021-2022(202210),10237,BIOL,200,B8,DiversityofLife,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10240,,
Fall2021-2022(202210),10238,BIOL,200,B9,DiversityofLife,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10239,,
Fall2021-2022(202210),10239,BIOL,200,L1,DiversityofLife,4,4,AS,31,5,0930,1045,CHSC,AUDITORIUM,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10230:or10231:or10232:or10236:or10238,,
Fall2021-2022(202210),10240,BIOL,200,L2,DiversityofLife,4,4,AS,19,16,0800,0915,PHYS,217,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hind,Rizkallah,10233:or10234:or10235:or10237,,
Fall2021-2022(202210),10241,BIOL,201,B1,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,210,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10242,BIOL,201,B10,GeneralBiologyI,0,0,AS,10,0,1100,1350,BIOL,210,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10243,BIOL,201,B11,GeneralBiologyI,0,0,AS,11,-1,1400,1650,BIOL,210,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10244,BIOL,201,B12,GeneralBiologyI,0,0,AS,12,-2,1100,1350,BIOL,206,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10245,BIOL,201,B13,GeneralBiologyI,0,0,AS,8,2,1400,1650,BIOL,206,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10246,BIOL,201,B14,GeneralBiologyI,0,0,AS,12,-2,1100,1350,BIOL,206,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10247,BIOL,201,B15,GeneralBiologyI,0,0,AS,10,0,1400,1650,BIOL,206,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10248,BIOL,201,B16,GeneralBiologyI,0,0,AS,10,0,1100,1350,BIOL,208,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10249,BIOL,201,B17,GeneralBiologyI,0,0,AS,12,-2,1400,1650,BIOL,208,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10250,BIOL,201,B18,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,208,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10251,BIOL,201,B19,GeneralBiologyI,0,0,AS,9,1,1400,1650,BIOL,208,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10252,BIOL,201,B2,GeneralBiologyI,0,0,AS,10,0,1400,1650,BIOL,210,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10271,,
Fall2021-2022(202210),10253,BIOL,201,B20,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,208,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10254,BIOL,201,B21,GeneralBiologyI,0,0,AS,11,-1,1400,1650,BIOL,208,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10255,BIOL,201,B22,GeneralBiologyI,0,0,AS,10,0,1100,1350,BIOL,208,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10256,BIOL,201,B23,GeneralBiologyI,0,0,AS,11,-1,1400,1650,BIOL,208,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10257,BIOL,201,B24,GeneralBiologyI,0,0,AS,10,0,0800,1050,BIOL,208,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10258,BIOL,201,B25,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,208,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10259,BIOL,201,B26,GeneralBiologyI,0,0,AS,12,-2,1400,1650,BIOL,208,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
Fall2021-2022(202210),10260,BIOL,201,B27,GeneralBiologyI,0,0,AS,11,-1,1100,1350,BIOL,206,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohammad,Al-Zein,10272,,
