
Fall2021-2022(202210),10661,CHEM,209,BL,IntroductoryOrganicLab,2,2,AS,27,13,1200,1250,PHYS,219,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hana,Deeb,10657:or10658:or10659:or10660,,
Fall2021-2022(202210),10662,CHEM,210,B1,OrganicLaborat.forNon-Major,0,0,AS,10,0,1300,1659,CHEM,307,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elissa,Shehayeb,10668,,
Fall2021-2022(202210),10663,CHEM,210,B2,OrganicLaborat.forNon-Major,0,0,AS,9,1,1300,1659,CHEM,309,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LynnSamira,Yamout,10668,,
Fall2021-2022(202210),10664,CHEM,210,B3,OrganicLaborat.forNon-Major,0,0,AS,8,2,1300,1659,CHEM,307,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Riham,ElKurdi,10668,,
Fall2021-2022(202210),10665,CHEM,210,B4,OrganicLaborat.forNon-Major,0,0,AS,9,1,1300,1659,CHEM,313,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Fatat,ElDhaibi,10668,,
Fall2021-2022(202210),10666,CHEM,210,B5,OrganicLaborat.forNon-Major,0,0,AS,7,3,1300,1659,CHEM,309,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,LynnSamira,Yamout,10668,,
Fall2021-2022(202210),10667,CHEM,210,B6,OrganicLaborat.forNon-Major,0,0,AS,10,0,1300,1659,CHEM,313,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Fatat,ElDhaibi,10668,,
Fall2021-2022(202210),13286,CHEM,210,B7,OrganicLaborat.forNon-Major,0,0,AS,6,2,1300,1659,CHEM,307,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elissa,Shehayeb,10668,,
Fall2021-2022(202210),13287,CHEM,210,B8,OrganicLaborat.forNon-Major,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,10668,,
Fall2021-2022(202210),10668,CHEM,210,BL,OrganicLaborat.forNon-Major,2,2,AS,59,17,1200,1250,CHSC,AUDITORIUM,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Randa,AbiRafi',10662:or10663:or10664:or10665:or10666:or10667:or13286:or13287,,
Fall2021-2022(202210),10669,CHEM,211,L1,OrganicChemistryI,3,3,AS,19,31,0930,1045,PHYS,219,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bilal,Kaafarani,,,
Fall2021-2022(202210),10670,CHEM,211,L2,OrganicChemistryI,3,3,AS,24,26,1100,1215,PHYS,219,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bilal,Kaafarani,,,
Fall2021-2022(202210),10671,CHEM,212,L1,OrganicChemistryII,3,3,AS,50,0,0930,1045,CHEM,001,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tarek,Ghaddar,,,
Fall2021-2022(202210),10672,CHEM,212,L2,OrganicChemistryII,3,3,AS,7,43,0900,0950,CHEM,101,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Kamal,Bouhadir,,,
Fall2021-2022(202210),10673,CHEM,212,L3,OrganicChemistryII,3,3,AS,38,12,1100,1150,CHEM,001,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Kamal,Bouhadir,,,
Fall2021-2022(202210),10674,CHEM,212,L4,OrganicChemistryII,3,3,AS,54,-4,1100,1215,CHEM,101,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tarek,Ghaddar,,,
Fall2021-2022(202210),10675,CHEM,215,1,AnalyticalChemistry,3,3,AS,23,12,1230,1345,PHYS,215,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Antoine,Ghauch,,,
Fall2021-2022(202210),10676,CHEM,216,B1,AnalyticalChemLaboratory,0,0,AS,7,1,1300,1659,CHEM,211,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Zahraa,AbouKhalil,10678,,
Fall2021-2022(202210),10677,CHEM,216,B2,AnalyticalChemLaboratory,0,0,AS,7,1,1300,1659,CHEM,211,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Zahraa,AbouKhalil,10678,,
Fall2021-2022(202210),10678,CHEM,216,BL,AnalyticalChemLaboratory,2,2,AS,14,2,1400,1450,CHEM,101,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Antoine,Ghauch,10676:or10677,,
Fall2021-2022(202210),10679,CHEM,217,1,Thermodynamic&Chem.Dynamics,3,3,AS,47,-12,0930,1045,CHEM,101,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rabih,Sultan,,,
Fall2021-2022(202210),10680,CHEM,225,B1,OrganicStruct.Determination,0,0,AS,13,-3,1400,1659,CHEM,303,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hana,Deeb,10683,,
Fall2021-2022(202210),10681,CHEM,225,B2,OrganicStruct.Determination,0,0,AS,8,2,1300,1559,CHEM,303,.,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Hana,Deeb,10683,,
Fall2021-2022(202210),10682,CHEM,225,B3,OrganicStruct.Determination,0,0,AS,11,-1,0930,1229,CHEM,303,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hana,Deeb,10683,,
Fall2021-2022(202210),10683,CHEM,225,BL,OrganicStruct.Determination,3,3,AS,32,-2,1300,1350,CHEM,101,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Makhlouf,Haddadin,10680:or10681:or10682,,
