
Fall2021-2022(202210),12501,PHIL,221,1,PhilosophyofMind,3,3,AS,15,7,1830,1945,FISK,313,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,,
Fall2021-2022(202210),12502,PHIL,225,1,HistoryofMoralPhilosophy,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall2021-2022(202210),12503,PHIL,225,2,HistoryofMoralPhilosophy,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall2021-2022(202210),12504,PHIL,227,1,MarxandPhilosophy,3,3,AS,15,7,1700,1815,NICELY,107,.,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,,
Fall2021-2022(202210),12505,PHIL,230,1,PhilosophyofPlato,3,3,AS,10,12,1400,1515,FISK,313,.,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,,
Fall2021-2022(202210),12506,PHIL,232,1,IslamicPhilosophy,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall2021-2022(202210),12507,PHIL,249,1,PhilosophyofFeminism,3,3,AS,20,2,1530,1645,NICELY,417,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Fidaa,Chehayeb,,,
Fall2021-2022(202210),12508,PHIL,251L,1,ST.inIslamicEthics,3,3,AS,7,15,1530,1645,BLISS,206,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,,
Fall2021-2022(202210),12509,PHIL,252O,1,ST:PolPhil:WhatisAuthority?,3,3,AS,7,3,1400,1515,NICELY,209,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nadia,BouAli,,,
Fall2021-2022(202210),13391,PHIL,301J,1,Sp.Tp:inIslamicEthics,3,3,AS,1,0,1530,1645,BLISS,206,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,,
Fall2021-2022(202210),12510,PHIL,302K,1,ST:PolPhil:WhatisAuthority?,3,3,AS,6,-1,1400,1515,NICELY,209,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nadia,BouAli,,,
Fall2021-2022(202210),12511,PHIL,304G,1,ST:Metaphysics:Good&Evil,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall2021-2022(202210),12512,PHIL,310V,1,ST:HistofPhil:Aristotle,3,3,AS,8,2,1530,1800,FISK,337,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Emma,Gannage,,,
Fall2021-2022(202210),12513,PHIL,395A,1,ComprehensiveExam,0,0,AS,2,-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,,
Fall2021-2022(202210),12514,PHIL,399,1,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bana,Bashour,,,
Fall2021-2022(202210),12515,PHIL,399,2,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,,
Fall2021-2022(202210),12517,PHIL,399,4,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,HansD.,Muller,,,
Fall2021-2022(202210),12518,PHIL,399,5,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,,
Fall2021-2022(202210),12519,PHIL,399,6,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,,
Fall2021-2022(202210),12520,PHIL,399,7,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,,
Fall2021-2022(202210),12521,PHIL,399A,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bana,Bashour,,,
Fall2021-2022(202210),12522,PHIL,399A,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,,
Fall2021-2022(202210),12523,PHIL,399A,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Quinn,Gibson,,,
Fall2021-2022(202210),12524,PHIL,399A,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Bashshar,Haydar,,,
Fall2021-2022(202210),12525,PHIL,399A,5,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,,
Fall2021-2022(202210),12526,PHIL,399A,6,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,HansD.,Muller,,,
Fall2021-2022(202210),12527,PHIL,399B,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raymond,Brassier,,,
Fall2021-2022(202210),12528,PHIL,399B,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Christopher,Johns,,,
