
Fall2021-2022(202210),11727,GEOL,330F,1,PetroleumReservoirEngineerin,3,3,AS,3,2,1400,1701,POST,207,.,.,.,.,.,S,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Haidar,,,
Fall2021-2022(202210),11728,GEOL,395A,1,ComprehensiveExam,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Fall2021-2022(202210),11730,GEOL,399,2,M.SThesis,9,7.28,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A.,Abdel-Rahman,,,
Fall2021-2022(202210),11731,GEOL,399,3,M.SThesis,9,7.28,AS,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Fall2021-2022(202210),11732,GEOL,399,4,M.SThesis,9,7.28,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohamed,Salah,,,
Fall2021-2022(202210),11733,GEOL,399,5,M.SThesis,9,7.28,AS,2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tony,Nemer,,,
Fall2021-2022(202210),11735,GEOL,399A,2,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A.,Abdel-Rahman,,,
Fall2021-2022(202210),11736,GEOL,399A,3,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Fall2021-2022(202210),11737,GEOL,399A,4,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohamed,Salah,,,
Fall2021-2022(202210),11738,GEOL,399A,5,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tony,Nemer,,,
Fall2021-2022(202210),11740,GEOL,399B,2,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A.,Abdel-Rahman,,,
Fall2021-2022(202210),11741,GEOL,399B,3,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Fall2021-2022(202210),11742,GEOL,399B,4,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohamed,Salah,,,
Fall2021-2022(202210),11743,GEOL,399B,5,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tony,Nemer,,,
Fall2021-2022(202210),11745,GEOL,399C,2,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A.,Abdel-Rahman,,,
Fall2021-2022(202210),11746,GEOL,399C,3,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Fall2021-2022(202210),11747,GEOL,399C,4,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohamed,Salah,,,
Fall2021-2022(202210),11748,GEOL,399C,5,M.S.Thesis,9,0,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tony,Nemer,,,
Fall2021-2022(202210),11749,GEOL,399D,1,M.S.Thesis,9,1,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A.,Abdel-Rahman,,,
Fall2021-2022(202210),11750,GEOL,399D,2,M.S.Thesis,9,1,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Fall2021-2022(202210),11751,GEOL,399D,3,M.S.Thesis,9,1,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tony,Nemer,,,
Fall2021-2022(202210),11752,GEOL,399D,4,Thesis,9,1,AS,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohamed,Salah,,,
Fall2021-2022(202210),11754,GERM,201,1,ElementaryGermanI,3,3,AS,23,0,1000,1050,NICELY,206,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,KlausUlrich,Wieland,,,
Fall2021-2022(202210),11755,GERM,201,2,ElementaryGermanI,3,3,AS,22,1,1100,1150,NICELY,206,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,KlausUlrich,Wieland,,,
Fall2021-2022(202210),13249,GERM,201,3,ElementaryGermanI,3,3,AS,21,2,1200,1250,FISK,313,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,KlausUlrich,Wieland,,,
Fall2021-2022(202210),13072,GRDS,066,1,AlternativeComics,3,3,EA,23,-3,1400,1650,.,.,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Ghaibeh,,,
Fall2021-2022(202210),13073,GRDS,067,1,Fanzines,3,3,EA,21,-1,1400,1650,.,.,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Leila,Musfi,,,
Fall2021-2022(202210),11756,GRDS,111,1,Drawing,3,3,EA,25,1,1100,1350,ANNEX,201,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Shawki,Youssef,,,
Fall2021-2022(202210),11757,GRDS,202,1,GraphicDesignII,6,6,EA,13,17,1400,1800,ANNEX,301,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Ahmad,El-Gharbie',,,
Fall2021-2022(202210),11758,GRDS,213,1,Illustration,3,3,EA,14,2,1400,1650,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Fouad,Mezher,,,
Fall2021-2022(202210),11759,GRDS,252,1,TypographyII,3,3,EA,12,4,0930,1120,ANNEX,301,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Yara(Nammour),Khoury,,BlendedCourse,
Fall2021-2022(202210),11760,GRDS,304,1,GraphicDesignIV,6,6,EA,23,7,1400,1800,STUDYS,101,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Yara(Nammour),Khoury,,,
Fall2021-2022(202210),11761,GRDS,331,1,Introd.toVisualTheory,3,3,EA,25,5,1000,1250,IOEC,225,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Omar,Mismar,,,
Fall2021-2022(202210),13068,GRDS,343,1,InteractionDesignI,3,3,EA,25,0,0930,1220,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Maher,Berro,,,
Fall2021-2022(202210),11762,GRDS,361,1,ProfessionalPractice,3,3,EA,23,7,1400,1650,SRB,413,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Leila,Musfi,,,
Fall2021-2022(202210),11763,GRDS,406,1,FinalProj.Design&ResearchI,4,4,EA,29,1,0900,1250,STUDYS,201,M,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Omar,Mismar,,,
Spring2021-2022(202220),21590,GEOL,101,1,TheEarth:PresentandPast,3,3,AS,16,9,1100,1150,POST,203,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Haidar,,,
Spring2021-2022(202220),21591,GEOL,104,1,NaturalDisasters,3,3,AS,11,19,0900,0950,POST,203,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Wisam,Khadra,,,
Spring2021-2022(202220),21592,GEOL,201,1,PhysicalGeology,3,3,AS,24,1,1100,1215,POST,207,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Spring2021-2022(202220),21593,GEOL,201,2,PhysicalGeology,3,3,AS,21,4,1500,1615,POST,203,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Haidar,,,
Spring2021-2022(202220),21594,GEOL,203,1,PhysicalGeologyLaboratory,1,1,AS,7,3,1400,1630,POST,210,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A.,Abdel-Rahman,,,
Spring2021-2022(202220),21595,GEOL,204,1,DinosaursandLifeHistory,3,3,AS,24,1,1400,1515,POST,203,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Haidar,,,
Spring2021-2022(202220),21596,GEOL,205,1,EarthResources&Energy,3,3,AS,23,2,1400,1450,NICELY,103,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghida,Oueida,,,
Spring2021-2022(202220),21597,GEOL,205,2,EarthResources&Energy,3,3,AS,24,1,1400,1515,NICELY,108,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raghida,Oueida,,,
Spring2021-2022(202220),21598,GEOL,211,1,Crystallogra.&Phys.Mineralogy,3,3,AS,5,7,1100,1250,POST,210,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A.,Abdel-Rahman,,,
Spring2021-2022(202220),21599,GEOL,213,1,StructuralGeology,3,3,AS,7,5,0800,0950,POST,210,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohamed,Salah,,,
Spring2021-2022(202220),21600,GEOL,214,1,Stratigraphy,3,3,AS,5,7,0900,1050,POST,210,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Haidar,,,
Spring2021-2022(202220),21601,GEOL,219,1,GeologicFieldMethods,3,3,AS,3,9,1300,1450,POST,210,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Spring2021-2022(202220),21602,GEOL,227,1,AlternateEnergy&Climate,3,3,AS,15,10,1100,1215,POST,210,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mohamed,Salah,,,
Spring2021-2022(202220),22942,GEOL,330Z,1,ST.EmergingGroundwaterissues,3,3,AS,1,4,1500,1615,POST,210,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Spring2021-2022(202220),21603,GEOL,399,1,M.SThesis,9,7.28,AS,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tony,Nemer,,,
Spring2021-2022(202220),21604,GEOL,399A,1,M.S.Thesis,9,0,AS,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tony,Nemer,,,
Spring2021-2022(202220),21605,GEOL,399A,2,M.S.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joanna,Doummar,,,
Spring2021-2022(202220),21606,GERM,201,1,ElementaryGermanI,3,3,AS,23,0,1400,1450,NICELY,318,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,KlausUlrich,Wieland,,,
Spring2021-2022(202220),21607,GERM,201,2,ElementaryGermanI,3,3,AS,23,0,1300,1350,NICELY,209,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,KlausUlrich,Wieland,,,
Spring2021-2022(202220),21608,GERM,202,1,ElementaryGermanII,3,3,AS,13,10,1500,1550,NICELY,324,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,KlausUlrich,Wieland,,,
Spring2021-2022(202220),22895,GRDS,010,1,DigitalIllustration,3,3,EA,20,0,1400,1650,.,.,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22896,GRDS,050,1,ArabicTypeDesign,3,3,EA,17,3,0930,1050,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21609,GRDS,101,1,GraphicDesignI,6,6,EA,25,5,1400,1800,.,.,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21610,GRDS,141,1,ComputerGraphicsI,3,3,EA,26,2,1600,1900,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Raffi,Boyadjian,,,
Spring2021-2022(202220),21611,GRDS,141,2,ComputerGraphicsI,3,3,EA,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21612,GRDS,151,1,TypographyI,3,3,EA,26,4,1000,1150,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21613,GRDS,203,1,GraphicDesignIII,6,6,EA,13,2,1400,1800,.,.,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),22929,GRDS,214,1,Printmaking,3,3,EA,9,6,1500,1800,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21614,GRDS,224,1,HistoryofGraphicDesign,3,3,EA,13,2,1030,1150,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21615,GRDS,242,1,MotionGraphics,3,3,EA,12,3,1000,1250,.,.,M,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21616,GRDS,242,2,MotionGraphics,3,3,EA,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21617,GRDS,305,1,GraphicDesignV,6,6,EA,17,8,1400,1800,.,.,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21618,GRDS,332,1,DesignResearchMethods,3,3,EA,20,5,0900,1150,MAMC,207,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring2021-2022(202220),21619,GRDS,344,1,InteractionDesignII,3,3,EA,20,5,0930,1220,.,.,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,BlendedCourse,
Spring2021-2022(202220),21620,GRDS,344,2,InteractionDesignII,3,3,EA,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,BlendedCourse,
Spring2021-2022(202220),21621,GRDS,407,1,FinalProj.Design&ResearchII,6,6,EA,23,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,
