
Spring2021-2022(202220),22768,SOAN,211,1,AnalysisofSocialData,3,3,AS,16,9,1630,1900,NICELY,207,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,MohamadHussein,Mansour,,,
Spring2021-2022(202220),22769,SOAN,213,1,SociologicalTheory,3,3,AS,11,14,0930,1045,NICELY,321,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Spring2021-2022(202220),22770,SOAN,217,1,AnthropologyoftheBody,3,3,AS,25,0,1230,1345,NICELY,318,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Spring2021-2022(202220),22771,SOAN,221,1,PoliticalAnthropology,3,3,AS,20,5,1100,1215,NICELY,206,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Spring2021-2022(202220),22772,SOAN,237,1,ArabCulture&Society,3,3,AS,14,11,1400,1515,NICELY,318,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rana,Sukarieh,,,
Spring2021-2022(202220),22773,SOAN,245,1,Semin.inTransitionalJustice,3,3,AS,25,0,1530,1759,NICELY,103,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Carmen,Hassoun,,,
Spring2021-2022(202220),22774,SOAN,304,1,Anthropolog.ResearchMethods,3,3,AS,5,5,1500,1729,NICELY,204,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Spring2021-2022(202220),22775,SOAN,323AI,1,Sp.Tp:MENAModernviaArt,3,3,AS,10,5,1600,1829,NICELY,204,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Spring2021-2022(202220),22870,SOAN,324C,1,SocialMovementsandChange,3,3,AS,10,0,1530,1759,BLISS,206,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alexandra,Kassir,,,
Spring2021-2022(202220),22777,SOAN,395A,1,ComprehensiveExamAntropology,0,0,AS,4,-4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Spring2021-2022(202220),22778,SOAN,399,1,M.A.Thesis,9,7.2,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elizabeth,MattaSaleh,,,
Spring2021-2022(202220),22779,SOAN,399,10,M.A.Thesis,9,7.2,AS,2,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Spring2021-2022(202220),22780,SOAN,399,11,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nadia,BouAli,,,
Spring2021-2022(202220),22781,SOAN,399,12,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Spring2021-2022(202220),22782,SOAN,399,2,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Spring2021-2022(202220),22783,SOAN,399,4,M.A.Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Spring2021-2022(202220),22784,SOAN,399,6,M.A.Thesis,9,7.2,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Spring2021-2022(202220),22785,SOAN,399,8,M.A.Thesis,9,7.2,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Spring2021-2022(202220),22786,SOAN,399,9,M.A.Thesis,9,7.2,AS,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Majed,,,
Spring2021-2022(202220),22787,SOAN,399A,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Spring2021-2022(202220),22788,SOAN,399A,10,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Spring2021-2022(202220),22789,SOAN,399A,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Spring2021-2022(202220),22790,SOAN,399A,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Majed,,,
Spring2021-2022(202220),22791,SOAN,399A,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elizabeth,MattaSaleh,,,
Spring2021-2022(202220),22792,SOAN,399A,6,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Spring2021-2022(202220),22793,SOAN,399A,8,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Spring2021-2022(202220),22794,SOAN,399A,9,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Spring2021-2022(202220),22795,SOAN,399B,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Spring2021-2022(202220),22796,SOAN,399B,10,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elizabeth,MattaSaleh,,,
Spring2021-2022(202220),22797,SOAN,399B,12,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Spring2021-2022(202220),22798,SOAN,399B,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Spring2021-2022(202220),22799,SOAN,399B,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Spring2021-2022(202220),22800,SOAN,399B,6,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Spring2021-2022(202220),22801,SOAN,399B,7,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Majed,,,
Spring2021-2022(202220),22802,SOAN,399B,9,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Spring2021-2022(202220),22803,SOAN,399C,1,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,SylvainJeanDa,Perdigon,,,
Spring2021-2022(202220),22804,SOAN,399C,10,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Nikolas,Kosmatopoulos,,,
Spring2021-2022(202220),22805,SOAN,399C,2,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anaheed,Al-Hardan,,,
Spring2021-2022(202220),22806,SOAN,399C,3,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rima,Majed,,,
Spring2021-2022(202220),22807,SOAN,399C,4,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Spring2021-2022(202220),22808,SOAN,399C,6,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Kirsten,Scheid,,,
Spring2021-2022(202220),22809,SOAN,399C,8,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sari,Hanafi,,,
Spring2021-2022(202220),22810,SOAN,399C,9,M.A.Thesis,9,0,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Elizabeth,MattaSaleh,,,
Spring2021-2022(202220),22811,SOAN,399G,1,M.A.Thesis,9,1,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,LiviaCeline,Wick,,,
Spring2021-2022(202220),22812,STAT,201,1,Elem.Statist.fortheSocialSc,3,3,AS,17,8,0930,1045,NICELY,323,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Rahhal,,,
Spring2021-2022(202220),22814,STAT,201,3,Elem.Statist.fortheSocialSc,3,3,AS,21,4,1100,1215,NICELY,108,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Rahhal,,,
Spring2021-2022(202220),22873,STAT,203,1,StatisticsforGenderStudies,3,3,AS,19,1,1230,1345,NICELY,322,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,,,
Spring2021-2022(202220),22815,STAT,210,E1,Elem.Statist.fortheSciences,0,0,AS,25,0,1200,1250,NICELY,214,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,22819,,
Spring2021-2022(202220),22816,STAT,210,E2,Elem.Statist.fortheSciences,0,0,AS,27,-2,1300,1350,NICELY,214,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,22819,,
Spring2021-2022(202220),22817,STAT,210,E3,Elem.Statist.fortheSciences,0,0,AS,29,-4,1000,1050,NICELY,410,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,22820,,
Spring2021-2022(202220),22818,STAT,210,E4,Elem.Statist.fortheSciences,0,0,AS,20,5,1100,1150,NICELY,108,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,22820,,
Spring2021-2022(202220),22819,STAT,210,L1,Elem.Statist.fortheSciences,3,3,AS,52,-2,0800,0850,BLISS,105,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,22815:or22816,,
Spring2021-2022(202220),22820,STAT,210,L2,Elem.Statist.fortheSciences,3,3,AS,49,1,1500,1550,NICELY,415,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Alice,Ashkar,22817:or22818,,
Spring2021-2022(202220),22821,STAT,230,1,Introd.toProbab.&RandomVar,3,3,AS,72,-2,1400,1450,NICELY,211,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Abbas,Alhakim,,,
Spring2021-2022(202220),22822,STAT,230,2,Introd.toProbab.&RandomVar,3,3,AS,55,15,1200,1250,NICELY,211,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Stefano,Monni,,,
Spring2021-2022(202220),22823,STAT,233,1,Adv.Probab.&RandomVariables,3,3,AS,13,12,1300,1350,NICELY,210,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Abbas,Alhakim,,,
Spring2021-2022(202220),22824,STAT,235,1,AppliedRegressionAnalysis,3,3,AS,4,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Siamak,Taati,,,
Spring2021-2022(202220),22825,STAT,239,1,StatisticalLearning,3,3,AS,2,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Stefano,Monni,
